table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 2;,How many diabetic patients in diabetes  where patient_id is 2;,1060,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 3;,How many diabetic patients in diabetes  where patient_id is 3;,1061,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 4;,How many diabetic patients in diabetes  where patient_id is 4;,1062,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 5;,How many diabetic patients in diabetes  where patient_id is 5;,1063,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 6;,How many diabetic patients in diabetes  where patient_id is 6;,1064,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 7;,How many diabetic patients in diabetes  where patient_id is 7;,1065,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 8;,How many diabetic patients in diabetes  where patient_id is 8;,1066,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 9;,How many diabetic patients in diabetes  where patient_id is 9;,1067,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 10;,How many diabetic patients in diabetes  where patient_id is 10;,1068,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 11;,How many diabetic patients in diabetes  where patient_id is 11;,1069,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 12;,How many diabetic patients in diabetes  where patient_id is 12;,1070,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 13;,How many diabetic patients in diabetes  where patient_id is 13;,1071,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 14;,How many diabetic patients in diabetes  where patient_id is 14;,1072,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 15;,How many diabetic patients in diabetes  where patient_id is 15;,1073,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 16;,How many diabetic patients in diabetes  where patient_id is 16;,1074,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 17;,How many diabetic patients in diabetes  where patient_id is 17;,1075,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 18;,How many diabetic patients in diabetes  where patient_id is 18;,1076,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE patient_id = 19;,How many diabetic patients in diabetes  where patient_id is 19;,1077,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 6;,How many diabetic patients in diabetes  where pregnancies is 6;,1078,healthcare,disease,Question will be answered by ThriveAI ,1,True,50
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 1;,How many diabetic patients in diabetes  where pregnancies is 1;,1079,healthcare,disease,Question will be answered by ThriveAI ,1,True,135
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 8;,How many diabetic patients in diabetes  where pregnancies is 8;,1080,healthcare,disease,Question will be answered by ThriveAI ,1,True,38
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 0;,How many diabetic patients in diabetes  where pregnancies is 0;,1081,healthcare,disease,Question will be answered by ThriveAI ,1,True,111
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 5;,How many diabetic patients in diabetes  where pregnancies is 5;,1082,healthcare,disease,Question will be answered by ThriveAI ,1,True,57
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 3;,How many diabetic patients in diabetes  where pregnancies is 3;,1083,healthcare,disease,Question will be answered by ThriveAI ,1,True,75
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 10;,How many diabetic patients in diabetes  where pregnancies is 10;,1084,healthcare,disease,Question will be answered by ThriveAI ,1,True,24
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 2;,How many diabetic patients in diabetes  where pregnancies is 2;,1085,healthcare,disease,Question will be answered by ThriveAI ,1,True,103
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 4;,How many diabetic patients in diabetes  where pregnancies is 4;,1086,healthcare,disease,Question will be answered by ThriveAI ,1,True,68
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 7;,How many diabetic patients in diabetes  where pregnancies is 7;,1087,healthcare,disease,Question will be answered by ThriveAI ,1,True,45
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 9;,How many diabetic patients in diabetes  where pregnancies is 9;,1088,healthcare,disease,Question will be answered by ThriveAI ,1,True,28
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 11;,How many diabetic patients in diabetes  where pregnancies is 11;,1089,healthcare,disease,Question will be answered by ThriveAI ,1,True,11
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 13;,How many diabetic patients in diabetes  where pregnancies is 13;,1090,healthcare,disease,Question will be answered by ThriveAI ,1,True,10
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 15;,How many diabetic patients in diabetes  where pregnancies is 15;,1091,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 17;,How many diabetic patients in diabetes  where pregnancies is 17;,1092,healthcare,disease,Question will be answered by ThriveAI ,1,True,1
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 12;,How many diabetic patients in diabetes  where pregnancies is 12;,1093,healthcare,disease,Question will be answered by ThriveAI ,1,True,9
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE pregnancies = 14;,How many diabetic patients in diabetes  where pregnancies is 14;,1094,healthcare,disease,Question will be answered by ThriveAI ,1,True,2
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 35;,How many diabetic patients in diabetes  where skinthickness is 35;,1095,healthcare,disease,Question will be answered by ThriveAI ,1,True,15
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 29;,How many diabetic patients in diabetes  where skinthickness is 29;,1096,healthcare,disease,Question will be answered by ThriveAI ,1,True,17
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 0;,How many diabetic patients in diabetes  where skinthickness is 0;,1097,healthcare,disease,Question will be answered by ThriveAI ,1,True,227
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 23;,How many diabetic patients in diabetes  where skinthickness is 23;,1098,healthcare,disease,Question will be answered by ThriveAI ,1,True,22
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 32;,How many diabetic patients in diabetes  where skinthickness is 32;,1099,healthcare,disease,Question will be answered by ThriveAI ,1,True,31
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 45;,How many diabetic patients in diabetes  where skinthickness is 45;,1100,healthcare,disease,Question will be answered by ThriveAI ,1,True,6
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 19;,How many diabetic patients in diabetes  where skinthickness is 19;,1101,healthcare,disease,Question will be answered by ThriveAI ,1,True,18
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 47;,How many diabetic patients in diabetes  where skinthickness is 47;,1102,healthcare,disease,Question will be answered by ThriveAI ,1,True,4
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 38;,How many diabetic patients in diabetes  where skinthickness is 38;,1103,healthcare,disease,Question will be answered by ThriveAI ,1,True,7
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 30;,How many diabetic patients in diabetes  where skinthickness is 30;,1104,healthcare,disease,Question will be answered by ThriveAI ,1,True,27
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 41;,How many diabetic patients in diabetes  where skinthickness is 41;,1105,healthcare,disease,Question will be answered by ThriveAI ,1,True,15
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 33;,How many diabetic patients in diabetes  where skinthickness is 33;,1106,healthcare,disease,Question will be answered by ThriveAI ,1,True,20
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 26;,How many diabetic patients in diabetes  where skinthickness is 26;,1107,healthcare,disease,Question will be answered by ThriveAI ,1,True,16
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 15;,How many diabetic patients in diabetes  where skinthickness is 15;,1108,healthcare,disease,Question will be answered by ThriveAI ,1,True,14
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 36;,How many diabetic patients in diabetes  where skinthickness is 36;,1109,healthcare,disease,Question will be answered by ThriveAI ,1,True,14
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 11;,How many diabetic patients in diabetes  where skinthickness is 11;,1110,healthcare,disease,Question will be answered by ThriveAI ,1,True,6
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 31;,How many diabetic patients in diabetes  where skinthickness is 31;,1111,healthcare,disease,Question will be answered by ThriveAI ,1,True,19
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 37;,How many diabetic patients in diabetes  where skinthickness is 37;,1112,healthcare,disease,Question will be answered by ThriveAI ,1,True,16
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 42;,How many diabetic patients in diabetes  where skinthickness is 42;,1113,healthcare,disease,Question will be answered by ThriveAI ,1,True,11
diabetes,select count of category,SELECT COUNT(distinct patient_id) FROM diabetes WHERE skinthickness = 25;,How many diabetic patients in diabetes  where skinthickness is 25;,1114,healthcare,disease,Question will be answered by ThriveAI ,1,True,16
